257.0,1540.0,1228.0,1279.0,870.0,2321.0,2226.0,706.0,2426.0,1099.0,4396.0,688.0,224.0,2413.0,4704.0,254.0,1328.0,1298.0,4909.0,1922.0
257.0,2060.0,1608.0,320.0,2558.0,618.0,1532.0,396.0,2526.0,1174.0,633.0,53.0,2045.0,645.0,941.0,2226.0,4176.0,44.0,4704.0,905.0
257.0,4575.0,5714.0,254.0,2226.0,4909.0,3562.0,706.0,486.0,2035.0,229.0,5732.0,1002.0,3141.0,4408.0,828.0,903.0,145.0,2996.0,957.0
257.0,8915.0,8693.0,2226.0,8063.0,8963.0,97.0,7655.0,7627.0,8757.0,4800.0,8347.0,706.0,9461.0,8537.0,254.0,8513.0,6505.0,5714.0,2674.0
224.0,257.0,2226.0,706.0,3562.0,1298.0,4909.0,254.0,7372.0,5972.0,898.0,4796.0,8537.0,8546.0,7212.0,1402.0,8915.0,1577.0,8376.0,902.0
257.0,2226.0,706.0,254.0,1298.0,4909.0,224.0,3562.0,7372.0,4704.0,3087.0,5654.0,5303.0,5723.0,7212.0,8915.0,1402.0,2394.0,5100.0,3615.0
257.0,7697.0,2226.0,5907.0,8013.0,5985.0,6580.0,7372.0,7770.0,8376.0,6922.0,8438.0,7258.0,706.0,6256.0,8023.0,4909.0,945.0,7646.0,6276.0
257.0,2226.0,4704.0,706.0,254.0,1298.0,4909.0,224.0,3562.0,7372.0,5120.0,3388.0,1677.0,3370.0,4787.0,7212.0,3045.0,5090.0,4958.0,4219.0
5247.0,257.0,5625.0,5246.0,3989.0,2226.0,254.0,3956.0,9223.0,706.0,7372.0,8063.0,92.0,1158.0,1298.0,2996.0,7010.0,1487.0,3568.0,4909.0
257.0,2226.0,4704.0,706.0,254.0,224.0,4909.0,1298.0,3562.0,7372.0,2452.0,8915.0,7212.0,8546.0,7016.0,9461.0,7039.0,1402.0,3087.0,2738.0
257.0,3564.0,3004.0,706.0,1864.0,3560.0,2226.0,224.0,2861.0,3477.0,3288.0,3559.0,291.0,2222.0,254.0,3414.0,4704.0,4909.0,485.0,474.0
257.0,998.0,2511.0,1396.0,2375.0,2226.0,7746.0,4909.0,2593.0,2646.0,706.0,1436.0,6010.0,4704.0,1768.0,2789.0,2340.0,1001.0,7688.0,2513.0
257.0,762.0,629.0,77.0,521.0,630.0,545.0,649.0,431.0,224.0,658.0,839.0,1044.0,622.0,2226.0,594.0,84.0,1053.0,133.0,138.0
257.0,1984.0,5625.0,917.0,2226.0,224.0,1594.0,2111.0,1826.0,1045.0,706.0,5743.0,6630.0,800.0,1439.0,1872.0,832.0,1189.0,254.0,4909.0
257.0,2226.0,4704.0,706.0,224.0,4909.0,8546.0,1298.0,3562.0,254.0,7372.0,8976.0,8460.0,7212.0,8915.0,7814.0,8423.0,6313.0,7039.0,8063.0
257.0,2226.0,706.0,5785.0,5308.0,5493.0,254.0,6188.0,3791.0,6659.0,4909.0,3562.0,1298.0,4110.0,4704.0,6326.0,224.0,6382.0,7372.0,5047.0
257.0,4690.0,4315.0,706.0,2226.0,3644.0,5982.0,1379.0,224.0,709.0,4784.0,1439.0,2743.0,1855.0,4704.0,254.0,2287.0,1055.0,1059.0,1298.0
224.0,257.0,2226.0,706.0,7372.0,3562.0,4909.0,1298.0,254.0,8376.0,8537.0,902.0,2636.0,7212.0,8063.0,8915.0,8963.0,474.0,898.0,7030.0
257.0,224.0,3832.0,8376.0,5260.0,6534.0,2226.0,5917.0,4909.0,2983.0,7372.0,4076.0,2674.0,4800.0,3638.0,254.0,5374.0,4137.0,900.0,898.0
257.0,19.0,3845.0,2226.0,648.0,224.0,3940.0,4704.0,2892.0,1047.0,2254.0,5222.0,2891.0,706.0,7030.0,7018.0,2330.0,328.0,254.0,1171.0
257.0,1998.0,2368.0,894.0,2672.0,895.0,2559.0,2408.0,2453.0,919.0,4704.0,2226.0,137.0,2282.0,224.0,892.0,2310.0,706.0,2346.0,1672.0
257.0,2452.0,2226.0,6768.0,8042.0,7992.0,706.0,254.0,7070.0,9461.0,7839.0,3562.0,4909.0,8112.0,224.0,7372.0,1298.0,8056.0,7558.0,7518.0
257.0,287.0,31.0,507.0,249.0,275.0,134.0,418.0,138.0,126.0,2226.0,334.0,398.0,322.0,97.0,123.0,509.0,706.0,43.0,337.0
257.0,2226.0,4704.0,4623.0,4546.0,4650.0,706.0,224.0,254.0,4909.0,1298.0,4514.0,3562.0,3850.0,7372.0,4794.0,7016.0,4280.0,4175.0,8915.0
257.0,6496.0,2226.0,706.0,5640.0,7372.0,6941.0,4909.0,224.0,5385.0,254.0,4986.0,3562.0,1298.0,6598.0,2381.0,6930.0,7212.0,2377.0,6338.0
257.0,2226.0,706.0,4704.0,254.0,224.0,1298.0,586.0,282.0,50.0,4909.0,3562.0,589.0,248.0,351.0,752.0,7372.0,327.0,182.0,280.0
865.0,48.0,257.0,1229.0,1198.0,1296.0,1234.0,1156.0,1277.0,1279.0,273.0,888.0,1290.0,1111.0,937.0,1223.0,1268.0,1132.0,471.0,1276.0
257.0,7264.0,7184.0,2226.0,4909.0,224.0,7133.0,7082.0,1349.0,706.0,7372.0,2111.0,830.0,363.0,7927.0,2016.0,254.0,1265.0,6965.0,3562.0
257.0,1484.0,3007.0,2915.0,1711.0,817.0,226.0,2619.0,285.0,464.0,2683.0,1597.0,4705.0,4151.0,558.0,1033.0,53.0,2226.0,1187.0,3984.0
257.0,5603.0,7280.0,4881.0,2226.0,1298.0,3562.0,7372.0,254.0,706.0,2600.0,4909.0,6648.0,6534.0,5366.0,61.0,1866.0,224.0,1375.0,620.0
257.0,2226.0,4704.0,706.0,224.0,2452.0,254.0,1298.0,4909.0,8546.0,3562.0,7372.0,9461.0,9289.0,9096.0,7993.0,7978.0,7945.0,8820.0,8958.0
257.0,864.0,624.0,866.0,847.0,750.0,528.0,678.0,791.0,1092.0,610.0,564.0,501.0,525.0,76.0,101.0,799.0,74.0,1051.0,1089.0
257.0,4704.0,2226.0,706.0,254.0,1298.0,224.0,4909.0,3562.0,7372.0,7016.0,7212.0,1402.0,8915.0,3416.0,1026.0,4957.0,1317.0,2270.0,5116.0
257.0,6592.0,1845.0,6527.0,1219.0,95.0,773.0,649.0,1798.0,1597.0,2002.0,4365.0,2388.0,1575.0,4704.0,1882.0,779.0,285.0,1550.0,5972.0
257.0,1208.0,1565.0,2226.0,4704.0,224.0,488.0,706.0,222.0,1216.0,2124.0,254.0,648.0,14.0,1298.0,4909.0,1611.0,1320.0,1047.0,3562.0
257.0,2226.0,376.0,133.0,322.0,706.0,364.0,192.0,31.0,244.0,287.0,97.0,1.0,229.0,134.0,32.0,355.0,508.0,254.0,84.0
257.0,2226.0,1248.0,706.0,4704.0,254.0,224.0,4909.0,4194.0,3985.0,3760.0,3562.0,1298.0,1159.0,1695.0,4352.0,3073.0,4302.0,7372.0,3657.0
257.0,1420.0,2854.0,259.0,2226.0,994.0,224.0,706.0,2308.0,891.0,254.0,4704.0,2394.0,2553.0,1702.0,1298.0,1526.0,234.0,1706.0,4909.0
3704.0,257.0,2970.0,3244.0,3856.0,3101.0,2986.0,3172.0,2444.0,2657.0,3231.0,3409.0,2700.0,3414.0,2226.0,3190.0,3447.0,2779.0,224.0,3006.0
257.0,2226.0,9708.0,8693.0,4909.0,6650.0,706.0,7372.0,3562.0,6585.0,224.0,254.0,1298.0,9621.0,9709.0,6520.0,9392.0,8694.0,8915.0,8376.0
257.0,194.0,360.0,223.0,243.0,221.0,22.0,254.0,106.0,2226.0,238.0,283.0,212.0,216.0,706.0,192.0,202.0,220.0,140.0,193.0
257.0,2226.0,4704.0,706.0,4240.0,4566.0,254.0,224.0,4909.0,1298.0,3562.0,518.0,7372.0,1681.0,1263.0,66.0,3834.0,713.0,2446.0,3022.0
257.0,2397.0,1742.0,1931.0,2226.0,2412.0,2421.0,199.0,1725.0,2826.0,2030.0,1290.0,1832.0,2381.0,706.0,2032.0,2475.0,4704.0,832.0,224.0
257.0,2.0,22.0,2226.0,254.0,203.0,706.0,274.0,157.0,485.0,376.0,322.0,190.0,484.0,144.0,133.0,202.0,364.0,630.0,249.0
257.0,224.0,2226.0,706.0,1298.0,254.0,7372.0,4909.0,3562.0,4800.0,8915.0,905.0,7212.0,3087.0,1402.0,2738.0,6016.0,8693.0,828.0,474.0
257.0,4704.0,2226.0,6455.0,706.0,224.0,254.0,4909.0,7420.0,1298.0,3474.0,3562.0,2132.0,7372.0,4199.0,4352.0,7084.0,4456.0,4183.0,7870.0
257.0,2226.0,706.0,224.0,4909.0,254.0,1298.0,3562.0,7372.0,2452.0,7039.0,7212.0,8915.0,4704.0,3087.0,1402.0,9461.0,2738.0,8546.0,4705.0
3574.0,8296.0,257.0,2226.0,7428.0,7039.0,1945.0,3141.0,706.0,900.0,254.0,6208.0,4909.0,7372.0,5621.0,3562.0,8915.0,7212.0,4800.0,1298.0
257.0,93.0,115.0,376.0,133.0,116.0,229.0,4.0,10.0,1.0,2226.0,55.0,156.0,508.0,253.0,217.0,97.0,276.0,92.0,134.0
257.0,2838.0,4193.0,4704.0,3647.0,3842.0,1950.0,1269.0,3878.0,3625.0,129.0,3668.0,3660.0,3236.0,3792.0,407.0,2226.0,74.0,3834.0,4075.0
257.0,2226.0,462.0,706.0,4704.0,304.0,254.0,366.0,1298.0,224.0,305.0,312.0,4909.0,245.0,442.0,3562.0,147.0,7372.0,213.0,235.0
4768.0,257.0,5467.0,6066.0,978.0,2706.0,2226.0,2455.0,6277.0,758.0,980.0,1856.0,5086.0,706.0,2094.0,3565.0,198.0,4805.0,254.0,4909.0
257.0,2226.0,224.0,706.0,4704.0,254.0,4909.0,1298.0,3562.0,2452.0,7372.0,8915.0,9461.0,8546.0,7212.0,7016.0,1178.0,7039.0,4705.0,8635.0
224.0,257.0,2226.0,3562.0,706.0,4909.0,1298.0,254.0,7372.0,8537.0,4796.0,8546.0,902.0,7212.0,8376.0,1402.0,898.0,2636.0,2394.0,2738.0
257.0,4704.0,2234.0,3049.0,2226.0,1175.0,706.0,2643.0,1863.0,1385.0,1202.0,254.0,2649.0,2070.0,1736.0,772.0,224.0,3035.0,1298.0,1345.0
9042.0,9451.0,257.0,8744.0,6470.0,9223.0,224.0,8305.0,3574.0,6522.0,7395.0,5260.0,8691.0,2226.0,7465.0,1704.0,6062.0,5166.0,4076.0,8683.0
257.0,424.0,4704.0,2226.0,1062.0,224.0,706.0,1606.0,2197.0,254.0,1298.0,4909.0,2098.0,2371.0,1731.0,2153.0,2017.0,3562.0,2623.0,7372.0
257.0,6863.0,3506.0,2226.0,2.0,706.0,2045.0,1481.0,1027.0,1178.0,254.0,4909.0,839.0,224.0,1199.0,1962.0,1298.0,5734.0,827.0,3562.0
257.0,2226.0,706.0,254.0,600.0,550.0,224.0,570.0,1298.0,4704.0,4909.0,3562.0,642.0,428.0,7372.0,655.0,617.0,65.0,632.0,213.0
257.0,1337.0,1031.0,1780.0,841.0,1693.0,1038.0,809.0,1438.0,1224.0,2226.0,922.0,914.0,508.0,2195.0,706.0,898.0,461.0,659.0,520.0
8546.0,257.0,224.0,8537.0,8123.0,8650.0,2226.0,706.0,254.0,1298.0,4909.0,7372.0,8915.0,3562.0,9461.0,8063.0,8693.0,2394.0,8963.0,2355.0
257.0,534.0,11.0,609.0,598.0,630.0,224.0,1052.0,4.0,47.0,618.0,549.0,592.0,116.0,520.0,911.0,594.0,2226.0,658.0,31.0
257.0,203.0,2226.0,706.0,35.0,136.0,157.0,486.0,216.0,383.0,5.0,254.0,192.0,55.0,210.0,244.0,116.0,249.0,21.0,15.0
257.0,2226.0,224.0,706.0,2452.0,4909.0,254.0,1298.0,3562.0,7372.0,9461.0,4704.0,7212.0,1402.0,8915.0,7039.0,3087.0,8546.0,2738.0,4015.0
257.0,9092.0,2226.0,7054.0,7458.0,224.0,8024.0,254.0,7989.0,8450.0,7025.0,7372.0,706.0,8255.0,6714.0,8258.0,8545.0,4909.0,8546.0,1298.0
257.0,3975.0,2494.0,2226.0,4909.0,2658.0,2439.0,224.0,1081.0,830.0,2450.0,147.0,1046.0,706.0,1375.0,924.0,831.0,254.0,1298.0,5263.0
257.0,4705.0,5371.0,8088.0,9297.0,2302.0,4851.0,2226.0,6865.0,1293.0,706.0,1298.0,1788.0,254.0,4909.0,7372.0,3562.0,9256.0,5399.0,6814.0
257.0,322.0,395.0,325.0,287.0,337.0,334.0,307.0,2226.0,138.0,378.0,126.0,508.0,156.0,253.0,436.0,97.0,314.0,398.0,43.0
6589.0,257.0,5981.0,2292.0,1304.0,3673.0,695.0,1424.0,2079.0,1439.0,692.0,2733.0,234.0,975.0,685.0,2226.0,1563.0,1602.0,6792.0,706.0
716.0,257.0,813.0,725.0,722.0,720.0,983.0,723.0,687.0,740.0,693.0,707.0,224.0,2226.0,680.0,706.0,690.0,686.0,900.0,929.0
257.0,2226.0,5765.0,4208.0,224.0,706.0,254.0,3562.0,4909.0,3054.0,3727.0,1298.0,6011.0,5110.0,7372.0,2658.0,4704.0,5669.0,1596.0,205.0
257.0,192.0,253.0,355.0,217.0,197.0,297.0,134.0,97.0,302.0,138.0,378.0,126.0,156.0,176.0,287.0,260.0,2226.0,276.0,123.0
257.0,2226.0,3645.0,254.0,4909.0,4853.0,6859.0,706.0,7372.0,1726.0,4058.0,224.0,4143.0,3562.0,5664.0,841.0,1298.0,2156.0,811.0,2396.0
4352.0,4327.0,2658.0,257.0,2226.0,706.0,254.0,1298.0,4329.0,1230.0,224.0,4909.0,3562.0,7372.0,7212.0,1402.0,2394.0,2738.0,5060.0,8915.0
257.0,409.0,459.0,463.0,486.0,2226.0,31.0,260.0,472.0,314.0,412.0,190.0,706.0,461.0,395.0,325.0,334.0,793.0,254.0,43.0
257.0,193.0,235.0,163.0,274.0,444.0,157.0,485.0,385.0,2226.0,133.0,145.0,176.0,508.0,249.0,217.0,97.0,44.0,134.0,322.0
257.0,4704.0,2226.0,706.0,254.0,1298.0,224.0,4909.0,3406.0,3562.0,677.0,7372.0,1125.0,3390.0,1094.0,1402.0,3038.0,7212.0,8915.0,3141.0
257.0,2226.0,298.0,165.0,236.0,14.0,82.0,706.0,159.0,112.0,22.0,254.0,428.0,4704.0,149.0,565.0,224.0,175.0,406.0,242.0
257.0,3837.0,4678.0,2226.0,4494.0,3732.0,4813.0,706.0,2741.0,1735.0,224.0,254.0,4909.0,9234.0,1426.0,1298.0,3562.0,5451.0,7372.0,3270.0
6732.0,0.0,6498.0,6491.0,6492.0,6493.0,6494.0,6495.0,6496.0,6497.0,6499.0,6507.0,6500.0,6501.0,6502.0,6503.0,6504.0,6505.0,6490.0,6489.0
257.0,2226.0,224.0,706.0,4704.0,254.0,4909.0,1298.0,7372.0,3562.0,8546.0,7030.0,8915.0,7212.0,2452.0,8053.0,7039.0,8296.0,8063.0,7768.0
257.0,4704.0,2226.0,706.0,254.0,224.0,1298.0,4909.0,3562.0,7372.0,7212.0,8915.0,1402.0,7016.0,2738.0,3141.0,6315.0,7039.0,3087.0,474.0
257.0,2226.0,224.0,706.0,1298.0,254.0,4909.0,3562.0,7372.0,7212.0,8063.0,7039.0,8376.0,8915.0,6256.0,5263.0,6315.0,8990.0,3141.0,4704.0
341.0,257.0,243.0,331.0,419.0,192.0,2226.0,383.0,134.0,322.0,33.0,443.0,163.0,706.0,412.0,32.0,295.0,84.0,302.0,254.0
257.0,8213.0,4333.0,4481.0,5316.0,7041.0,4812.0,4883.0,6070.0,7223.0,6748.0,2226.0,6259.0,5829.0,3678.0,8123.0,4704.0,6830.0,8546.0,5781.0
257.0,5642.0,2226.0,706.0,4716.0,254.0,4909.0,224.0,1298.0,2049.0,3562.0,4464.0,3206.0,4654.0,7372.0,5334.0,809.0,3141.0,35.0,645.0
257.0,134.0,378.0,0.0,508.0,253.0,176.0,287.0,260.0,98.0,197.0,46.0,297.0,512.0,138.0,126.0,337.0,506.0,2226.0,123.0
5736.0,257.0,2017.0,2748.0,2979.0,6714.0,438.0,644.0,609.0,4654.0,2226.0,4867.0,2640.0,1743.0,4939.0,1585.0,6276.0,1493.0,2614.0,2111.0
257.0,1059.0,192.0,1231.0,2027.0,484.0,404.0,4.0,136.0,486.0,934.0,1076.0,476.0,274.0,1796.0,513.0,2226.0,1713.0,157.0,300.0
257.0,9340.0,8043.0,5739.0,8039.0,8068.0,2226.0,8546.0,4909.0,224.0,7467.0,9274.0,8357.0,7212.0,706.0,6058.0,8696.0,7372.0,9223.0,8395.0
257.0,1023.0,4704.0,522.0,224.0,952.0,706.0,2226.0,596.0,1510.0,794.0,1346.0,1554.0,602.0,1261.0,454.0,595.0,166.0,336.0,622.0
257.0,71.0,2.0,47.0,633.0,116.0,1044.0,333.0,431.0,619.0,533.0,33.0,621.0,549.0,4.0,31.0,52.0,24.0,5.0,84.0
257.0,671.0,600.0,4704.0,667.0,90.0,652.0,638.0,67.0,1103.0,550.0,537.0,534.0,579.0,2226.0,8.0,637.0,521.0,1070.0,609.0
257.0,2226.0,7595.0,7567.0,7602.0,224.0,4909.0,6923.0,7372.0,706.0,7989.0,6926.0,254.0,6904.0,8575.0,7323.0,1298.0,3562.0,6814.0,7180.0
